instance_id	question_start	level-2	level-3	question	answer	sent_q
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_20	After what	Temporal.Asynchronous	PRECEDENCE	After what did Zaphod Beeblebrox step out of the bubble	At the top of the cliff the globe wavered for a moment, tipped on to a railed ramp, rolled down it to a small concave platform and riddled to a halt.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_20	Before what	Temporal.Asynchronous	PRECEDENCE	Before what did the globe waver for a moment, tip on to a railed ramp, roll down it to a small concave platform and riddle to a halt.	To tremendous applause Zaphod Beeblebrox stepped out of the bubble, his orange sash blazing in the light.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_20	After what	Temporal.Asynchronous	PRECEDENCE	After what did Zaphod Beeblebrox step out of the bubble	At the top of the cliff the globe wavered for a moment, tipped on to a railed ramp, rolled down it to a small concave platform and riddled to a halt.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_20	After what	Temporal.Asynchronous	PRECEDENCE	After what _ to tremendous applause Zaphod Beeblebrox stepped out of the bubble, his orange sash blazing in the light	At the top of the cliff the globe wavered for a moment, tipped on to a railed ramp, rolled down it to a small concave platform and riddled to a halt.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_20	After what	Temporal.Asynchronous	SUCCESSION	After what did the top of the cliff the globe wavered for a moment, tipped on to a railed ramp, rolled down it to a small concave platform and riddled to a halt	To tremendous applause Zaphod Beeblebrox stepped out of the bubble, his orange sash blazing in the light.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_20	After what	Temporal.Asynchronous	PRECEDENCE	After what did Zaphod Beeblebrox step out of the bubble to tremendous applause	At the top of the cliff the globe wavered for a moment, tipped on to a railed ramp, rolled down it to a small concave platform and riddled to a halt.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_20	After what	Temporal.Asynchronous	SUCCESSION	After what _ At the top of the cliff the globe wavered for a moment, tipped on to a railed ramp, rolled down it to a small concave platform and riddled to a halt	To tremendous applause Zaphod Beeblebrox stepped out of the bubble, his orange sash blazing in the light.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_20	What is the result of	Contingency.Cause	RESULT	What is the result of the fact that At the top of the cliff the globe wavered for a moment, tipped on to a railed ramp, rolled down it to a small concave platform and riddled to a halt	To tremendous applause Zaphod Beeblebrox stepped out of the bubble, his orange sash blazing in the light.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_20	What is the result of	Contingency.Cause	RESULT	What is the result of _ At the top of the cliff the globe wavered for a moment, tipped on to a railed ramp, rolled down it to a small concave platform and riddled to a halt.	To tremendous applause Zaphod Beeblebrox stepped out of the bubble, his orange sash blazing in the light.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_20	After what	Temporal.Asynchronous	PRECEDENCE	After what did Zaphod Beeblebrox step out of the bubble, his orange sash blazing in the light	At the top of the cliff the globe wavered for a moment, tipped on to a railed ramp, rolled down it to a small concave platform and riddled to a halt.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_04_item_01	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ is prepared speech	Pages three to seven of the original version were at the moment floating soggily on the Damogran sea some five miles out from the bay.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_04_item_01	What is the reason	Contingency.Cause	REASON	What is the reason _ A government spider sidled up to him and attempted to press a copy of his prepared speech into his hands.	Pages three to seven of the original version were at the moment floating soggily on the Damogran sea some five miles out from the bay.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_04_item_01	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that A government spider sidled up to him and attempted to press a copy of his prepared speech into his hands	Pages three to seven of the original version were at the moment floating soggily on the Damogran sea some five miles out from the bay.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_04_item_01	Despite what	Comparison.Concession	ARG1-AS-DENIER	Despite what _ a government spider sidled up to him and attempted to press a copy of his prepared speech into his hands	Pages three to seven of the original version were at the moment floating soggily on the Damogran sea some five miles out from the bay.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_04_item_01	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that A government spider sidled up to him and attempted to press a copy of his prepared speech into his hands	Pages three to seven of the original version were at the moment floating soggily on the Damogran sea some five miles out from the bay.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_04_item_01	While what	Temporal.Synchronous	Temporal.Synchronous	While what did a government spider sidle up to him and attempt to press a copy of his prepared speech into his hands	Pages three to seven of the original version were at the moment floating soggily on the Damogran sea some five miles out from the bay.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_04_item_01	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ A government spider sidled up to him and attempted to press a copy of his prepared speech into his hands	Pages three to seven of the original version were at the moment floating soggily on the Damogran sea some five miles out from the bay.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_04_item_01	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that A government spider sidled up to him and attempted to press a copy of his prepared speech into his hands	Pages three to seven of the original version were at the moment floating soggily on the Damogran sea some five miles out from the bay.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_04_item_01	While what	Temporal.Synchronous	Temporal.Synchronous	While what did Pages three to seven of the original version were at the moment floating soggily on the Damogran sea some five miles out from the bay.	A government spider sidled up to him and attempted to press a copy of his prepared speech into his hands.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_04_item_01	Despite what	Comparison.Concession	ARG2-AS-DENIER	Despite what _ pages three to seven of the original version were at the moment floating soggily on the Damogran sea some five miles out from the bay.	A government spider sidled up to him and attempted to press a copy of his prepared speech into his hands.	sent2
The_Hobbit_EN_batch_03_item_06	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of _ there being little to tell about their stay	The master of the house was an elf-friend - one of those people whose fathers came into the strange stories before the beginning of History, the wars of the evil goblins and the elves and the first men in the North.	sent1
﻿The_Great_Gatsby_EN_batch_01_item_01	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the admission that it has a limit.	Conduct may be founded on the hard rock or the wet marshes, but after a certain point I don’t care what it’s founded on.	sent1
﻿The_Great_Gatsby_EN_batch_01_item_01	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ after boasting this way of my tolerance, I come to the admission that it has a limit	Conduct may be founded on the hard rock or the wet marshes, but after a certain point I don’t care what it’s founded on.	sent1
﻿The_Great_Gatsby_EN_batch_01_item_01	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that after boasting this way of my tolerance, I come to the admission that it has a limit	Conduct may be founded on the hard rock or the wet marshes, but after a certain point I don’t care what it’s founded on.	sent1
﻿The_Great_Gatsby_EN_batch_01_item_01	After what	Temporal.Asynchronous	PRECEDENCE	After what _ point do I not care what it’s founded on	And, after boasting this way of my tolerance, I come to the admission that it has a limit.	sent2
﻿The_Great_Gatsby_EN_batch_01_item_01	What is the reason	Contingency.Cause	REASON	What is the reason _ I come to the admission that it has a limit.	Conduct may be founded on the hard rock or the wet marshes, but after a certain point I don’t care what it’s founded on.	sent1
﻿The_Great_Gatsby_EN_batch_01_item_01	What is the reason	Contingency.Cause	REASON	What is the reason _ I come to the admission that it has a limit	Conduct may be founded on the hard rock or the wet marshes, but after a certain point I don’t care what it’s founded on.	sent1
﻿The_Great_Gatsby_EN_batch_01_item_01	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ after boasting this way of my tolerance, I come to the admission that it has a limit	Conduct may be founded on the hard rock or the wet marshes, but after a certain point I don’t care what it’s founded on.	sent1
﻿The_Great_Gatsby_EN_batch_01_item_01	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that I come to the admission that it has a limit.	Conduct may be founded on the hard rock or the wet marshes, but after a certain point I don’t care what it’s founded on.	sent1
﻿The_Great_Gatsby_EN_batch_01_item_01	Despite what	Comparison.Concession	ARG1-AS-DENIER	Despite what does boasting this way of my tolerance, I come to the admission that it has a limit.	Conduct may be founded on the hard rock or the wet marshes, but after a certain point I don’t care what it’s founded on.	sent1
The_Great_Gatsby_EN_batch_01_item_02	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that I wanted the world to be in uniform and at a sort of moral attention forever	Conduct may be founded on the hard rock or the wet marshes, but after a certain point I don’t care what it’s founded on.	sent2
The_Great_Gatsby_EN_batch_01_item_02	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with the fact that I wanted the world to be at a sort of moral attention forever	Conduct may be founded on the hard rock or the wet marshes, but after a certain point I don’t care what it’s founded on.	sent2
Harry_Potter_and_the_Philospher_Stone_EN_batch_03_item_20	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of _ there being no reason to lose our heads	People are being downright careless, out on the streets in broad daylight, not even dressed in Muggle clothes, swapping rumors.	sent1
The_Great_Gatsby_EN_batch_01_item_02	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that conduct may be founded on the hard rock or the wet marshes, but after a certain point I don’t care what it’s founded on	When I came back from the East last autumn I felt that I wanted the world to be in uniform and at a sort of moral attention forever; I wanted no more riotous excursions with privileged glimpses into the human heart.	sent1
The_Great_Gatsby_EN_batch_01_item_02	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ after a certain point I don’t care what it’s founded on	When I came back from the East last autumn I felt that I wanted the world to be in uniform and at a sort of moral attention forever; I wanted no more riotous excursions with privileged glimpses into the human heart.	sent1
